device_address,device_alias,sensor_timestamp_ns,received_utc_ticks,sample_index,microvolts
,,92307692,0,0,1030
,,92307692,0,1,822
,,92307692,0,2,402
,,92307692,0,3,53
,,92307692,0,4,-140
,,92307692,0,5,-213
,,92307692,0,6,-198
,,92307692,0,7,-129
,,92307692,0,8,-57
,,92307692,0,9,-15
,,92307692,0,10,0
,,92307692,0,11,7
,,92307692,0,12,18
,,192307692,0,0,30
,,192307692,0,1,36
,,192307692,0,2,37
,,192307692,0,3,41
,,192307692,0,4,54
,,192307692,0,5,73
,,192307692,0,6,91
,,192307692,0,7,108
,,192307692,0,8,128
,,192307692,0,9,149
,,192307692,0,10,168
,,192307692,0,11,186
,,192307692,0,12,208
,,292307692,0,0,235
,,292307692,0,1,259
,,292307692,0,2,273
,,292307692,0,3,277
,,292307692,0,4,280
,,292307692,0,5,285
,,292307692,0,6,290
,,292307692,0,7,286
,,292307692,0,8,274
,,292307692,0,9,257
,,292307692,0,10,238
,,292307692,0,11,216
,,292307692,0,12,192
,,392307692,0,0,170
,,392307692,0,1,152
,,392307692,0,2,135
,,392307692,0,3,112
,,392307692,0,4,85
,,392307692,0,5,63
,,392307692,0,6,51
,,392307692,0,7,46
,,392307692,0,8,37
,,392307692,0,9,25
,,392307692,0,10,13
,,392307692,0,11,6
,,392307692,0,12,2
,,492307692,0,0,-2
,,492307692,0,1,-4
,,492307692,0,2,-2
,,492307692,0,3,0
,,492307692,0,4,-4
,,492307692,0,5,-13
,,492307692,0,6,-17
,,492307692,0,7,-13
,,492307692,0,8,-6
,,492307692,0,9,-4
,,492307692,0,10,-9
,,492307692,0,11,-15
,,492307692,0,12,-16
,,592307692,0,0,-14
,,592307692,0,1,-13
,,592307692,0,2,-13
,,592307692,0,3,-11
,,592307692,0,4,-9
,,592307692,0,5,-13
,,592307692,0,6,-20
,,592307692,0,7,-22
,,592307692,0,8,-17
,,592307692,0,9,-9
,,592307692,0,10,-9
,,592307692,0,11,-16
,,592307692,0,12,-22
,,692307692,0,0,-22
,,692307692,0,1,-18
,,692307692,0,2,-16
,,692307692,0,3,0
,,692307692,0,4,9
,,692307692,0,5,20
,,692307692,0,6,30
,,692307692,0,7,37
,,692307692,0,8,47
,,692307692,0,9,61
,,692307692,0,10,70
,,692307692,0,11,67
,,692307692,0,12,52
,,792307692,0,0,34
,,792307692,0,1,23
,,792307692,0,2,15
,,792307692,0,3,7
,,792307692,0,4,-4
,,792307692,0,5,-12
,,792307692,0,6,-17
,,792307692,0,7,-23
,,792307692,0,8,-28
,,792307692,0,9,-29
,,792307692,0,10,-24
,,792307692,0,11,-22
,,792307692,0,12,-40
,,892307692,0,0,-94
,,892307692,0,1,-159
,,892307692,0,2,-162
,,892307692,0,3,-85
,,892307692,0,4,38
,,892307692,0,5,255
,,892307692,0,6,603
,,892307692,0,7,898
,,892307692,0,8,867
,,892307692,0,9,524
,,892307692,0,10,143
,,892307692,0,11,-101
,,892307692,0,12,-214
,,992307692,0,0,-237
,,992307692,0,1,-197
,,992307692,0,2,-131
,,992307692,0,3,-72
,,992307692,0,4,-35
,,992307692,0,5,-21
,,992307692,0,6,-20
,,992307692,0,7,-20
,,992307692,0,8,-16
,,992307692,0,9,-8
,,992307692,0,10,1
,,992307692,0,11,12
,,992307692,0,12,27
,,1092307692,0,0,44
,,1092307692,0,1,57
,,1092307692,0,2,68
,,1092307692,0,3,85
,,1092307692,0,4,110
,,1092307692,0,5,139
,,1092307692,0,6,162
,,1092307692,0,7,177
,,1092307692,0,8,190
,,1092307692,0,9,205
,,1092307692,0,10,221
,,1092307692,0,11,232
,,1092307692,0,12,238
,,1192307692,0,0,239
,,1192307692,0,1,236
,,1192307692,0,2,225
,,1192307692,0,3,207
,,1192307692,0,4,189
,,1192307692,0,5,176
,,1192307692,0,6,164
,,1192307692,0,7,143
,,1192307692,0,8,115
,,1192307692,0,9,87
,,1192307692,0,10,67
,,1192307692,0,11,53
,,1192307692,0,12,39
,,1292307692,0,0,23
,,1292307692,0,1,10
,,1292307692,0,2,-1
,,1292307692,0,3,-13
,,1292307692,0,4,-25
,,1292307692,0,5,-32
,,1292307692,0,6,-31
,,1292307692,0,7,-28
,,1292307692,0,8,-31
,,1292307692,0,9,-41
,,1292307692,0,10,-48
,,1292307692,0,11,-48
,,1292307692,0,12,-42
,,1392307692,0,0,-39
,,1392307692,0,1,-42
,,1392307692,0,2,-44
,,1392307692,0,3,-45
,,1392307692,0,4,-47
,,1392307692,0,5,-49
,,1392307692,0,6,-49
,,1392307692,0,7,-44
,,1392307692,0,8,-39
,,1392307692,0,9,-40
,,1392307692,0,10,-48
,,1392307692,0,11,-54
,,1392307692,0,12,-51
,,1492307692,0,0,-43
,,1492307692,0,1,-40
,,1492307692,0,2,-43
,,1492307692,0,3,-47
,,1492307692,0,4,-48
,,1492307692,0,5,-48
,,1492307692,0,6,-48
,,1492307692,0,7,-36
,,1492307692,0,8,-25
,,1492307692,0,9,-12
,,1492307692,0,10,-2
,,1492307692,0,11,3
,,1492307692,0,12,11
,,1592307692,0,0,25
,,1592307692,0,1,39
,,1592307692,0,2,42
,,1592307692,0,3,34
,,1592307692,0,4,20
,,1592307692,0,5,7
,,1592307692,0,6,-3
,,1592307692,0,7,-14
,,1592307692,0,8,-23
,,1592307692,0,9,-28
,,1592307692,0,10,-32
,,1592307692,0,11,-38
,,1592307692,0,12,-46
,,1692307692,0,0,-50
,,1692307692,0,1,-46
,,1692307692,0,2,-39
,,1692307692,0,3,-42
,,1692307692,0,4,-73
,,1692307692,0,5,-134
,,1692307692,0,6,-179
,,1692307692,0,7,-150
,,1692307692,0,8,-61
,,1692307692,0,9,83
,,1692307692,0,10,349
,,1692307692,0,11,703
,,1692307692,0,12,891
,,1792307692,0,0,722
,,1792307692,0,1,343
,,1792307692,0,2,20
,,1792307692,0,3,-160
,,1792307692,0,4,-234
,,1792307692,0,5,-231
,,1792307692,0,6,-177
,,1792307692,0,7,-109
,,1792307692,0,8,-60
,,1792307692,0,9,-36
,,1792307692,0,10,-28
,,1792307692,0,11,-24
,,1792307692,0,12,-19
,,1892307692,0,0,-15
,,1892307692,0,1,-10
,,1892307692,0,2,-1
,,1892307692,0,3,15
,,1892307692,0,4,34
,,1892307692,0,5,49
,,1892307692,0,6,58
,,1892307692,0,7,71
,,1892307692,0,8,93
,,1892307692,0,9,121
,,1892307692,0,10,146
,,1892307692,0,11,165
,,1892307692,0,12,181
,,1992307692,0,0,198
,,1992307692,0,1,212
,,1992307692,0,2,222
,,1992307692,0,3,231
,,1992307692,0,4,239
,,1992307692,0,5,243
,,1992307692,0,6,237
,,1992307692,0,7,220
,,1992307692,0,8,203
,,1992307692,0,9,190
,,1992307692,0,10,180
,,1992307692,0,11,164
,,1992307692,0,12,141
,,2092307692,0,0,116
,,2092307692,0,1,95
,,2092307692,0,2,77
,,2092307692,0,3,61
,,2092307692,0,4,46
,,2092307692,0,5,36
,,2092307692,0,6,28
,,2092307692,0,7,16
,,2092307692,0,8,2
,,2092307692,0,9,-8
,,2092307692,0,10,-9
,,2092307692,0,11,-4
,,2092307692,0,12,-4
,,2192307692,0,0,-11
,,2192307692,0,1,-18
,,2192307692,0,2,-20
,,2192307692,0,3,-17
,,2192307692,0,4,-15
,,2192307692,0,5,-14
,,2192307692,0,6,-13
,,2192307692,0,7,-11
,,2192307692,0,8,-13
,,2192307692,0,9,-18
,,2192307692,0,10,-20
,,2192307692,0,11,-15
,,2192307692,0,12,-7
,,2292307692,0,0,-4
,,2292307692,0,1,-10
,,2292307692,0,2,-16
,,2292307692,0,3,-16
,,2292307692,0,4,-11
,,2292307692,0,5,-7
,,2292307692,0,6,-6
,,2292307692,0,7,-6
,,2292307692,0,8,-6
,,2292307692,0,9,-7
,,2292307692,0,10,-11
,,2292307692,0,11,3
,,2292307692,0,12,17
,,2392307692,0,0,35
,,2392307692,0,1,49
,,2392307692,0,2,55
,,2392307692,0,3,61
,,2392307692,0,4,71
,,2392307692,0,5,82
,,2392307692,0,6,85
,,2392307692,0,7,78
,,2392307692,0,8,66
,,2392307692,0,9,53
,,2392307692,0,10,39
,,2392307692,0,11,25
,,2392307692,0,12,16
,,2492307692,0,0,14
,,2492307692,0,1,15
,,2492307692,0,2,12
,,2492307692,0,3,3
,,2492307692,0,4,-3
,,2492307692,0,5,-2
,,2492307692,0,6,4
,,2492307692,0,7,-3
,,2492307692,0,8,-44
,,2492307692,0,9,-109
,,2492307692,0,10,-132
,,2492307692,0,11,-76
,,2492307692,0,12,31
,,2592307692,0,0,223
,,2592307692,0,1,556
,,2592307692,0,2,898
,,2592307692,0,3,955
,,2592307692,0,4,657
,,2592307692,0,5,256
,,2592307692,0,6,-24
,,2592307692,0,7,-160
,,2592307692,0,8,-196
,,2592307692,0,9,-164
,,2592307692,0,10,-99
,,2592307692,0,11,-39
,,2592307692,0,12,-2
,,2692307692,0,0,14
,,2692307692,0,1,22
,,2692307692,0,2,29
,,2692307692,0,3,37
,,2692307692,0,4,42
,,2692307692,0,5,44
,,2692307692,0,6,51
,,2692307692,0,7,67
,,2692307692,0,8,90
,,2692307692,0,9,109
,,2692307692,0,10,122
,,2692307692,0,11,135
,,2692307692,0,12,155
,,2792307692,0,0,180
,,2792307692,0,1,205
,,2792307692,0,2,226
,,2792307692,0,3,246
,,2792307692,0,4,264
,,2792307692,0,5,276
,,2792307692,0,6,282
,,2792307692,0,7,286
,,2792307692,0,8,292
,,2792307692,0,9,297
,,2792307692,0,10,292
,,2792307692,0,11,274
,,2792307692,0,12,253
,,2892307692,0,0,235
,,2892307692,0,1,220
,,2892307692,0,2,203
,,2892307692,0,3,182
,,2892307692,0,4,159
,,2892307692,0,5,138
,,2892307692,0,6,118
,,2892307692,0,7,97
,,2892307692,0,8,81
,,2892307692,0,9,72
,,2892307692,0,10,67
,,2892307692,0,11,58
,,2892307692,0,12,43
,,2992307692,0,0,30
,,2992307692,0,1,26
,,2992307692,0,2,29
,,2992307692,0,3,31
,,2992307692,0,4,27
,,2992307692,0,5,23
,,2992307692,0,6,20
,,2992307692,0,7,19
,,2992307692,0,8,17
,,2992307692,0,9,16
,,2992307692,0,10,20
,,2992307692,0,11,25
,,2992307692,0,12,24
,,3092307692,0,0,17
,,3092307692,0,1,11
,,3092307692,0,2,13
,,3092307692,0,3,21
,,3092307692,0,4,25
,,3092307692,0,5,22
,,3092307692,0,6,17
,,3092307692,0,7,16
,,3092307692,0,8,16
,,3092307692,0,9,17
,,3092307692,0,10,17
,,3092307692,0,11,20
,,3092307692,0,12,24
,,3192307692,0,0,22
,,3192307692,0,1,15
,,3192307692,0,2,10
,,3192307692,0,3,13
,,3192307692,0,4,38
,,3192307692,0,5,50
,,3192307692,0,6,57
,,3192307692,0,7,64
,,3192307692,0,8,75
,,3192307692,0,9,90
,,3192307692,0,10,100
,,3192307692,0,11,104
,,3192307692,0,12,104
,,3292307692,0,0,98
,,3292307692,0,1,85
,,3292307692,0,2,66
,,3292307692,0,3,49
,,3292307692,0,4,41
,,3292307692,0,5,39
,,3292307692,0,6,35
,,3292307692,0,7,24
,,3292307692,0,8,14
,,3292307692,0,9,11
,,3292307692,0,10,14
,,3292307692,0,11,17
,,3292307692,0,12,14
,,3392307692,0,0,-1
,,3392307692,0,1,-46
,,3392307692,0,2,-110
,,3392307692,0,3,-127
,,3392307692,0,4,-63
,,3392307692,0,5,60
,,3392307692,0,6,281
,,3392307692,0,7,637
,,3392307692,0,8,956
,,3392307692,0,9,956
,,3392307692,0,10,622
,,3392307692,0,11,226
,,3392307692,0,12,-42
,,3492307692,0,0,-175
,,3492307692,0,1,-207
,,3492307692,0,2,-163
,,3492307692,0,3,-91
,,3492307692,0,4,-34
,,3492307692,0,5,-3
,,3492307692,0,6,15
,,3492307692,0,7,27
,,3492307692,0,8,32
,,3492307692,0,9,30
,,3492307692,0,10,30
,,3492307692,0,11,40
,,3492307692,0,12,57
,,3592307692,0,0,75
,,3592307692,0,1,87
,,3592307692,0,2,100
,,3592307692,0,3,116
,,3592307692,0,4,136
,,3592307692,0,5,157
,,3592307692,0,6,179
,,3592307692,0,7,205
,,3592307692,0,8,230
,,3592307692,0,9,249
,,3592307692,0,10,259
,,3592307692,0,11,266
,,3592307692,0,12,279
,,3692307692,0,0,292
,,3692307692,0,1,297
,,3692307692,0,2,290
,,3692307692,0,3,276
,,3692307692,0,4,262
,,3692307692,0,5,247
,,3692307692,0,6,230
,,3692307692,0,7,209
,,3692307692,0,8,190
,,3692307692,0,9,170
,,3692307692,0,10,146
,,3692307692,0,11,119
,,3692307692,0,12,94
,,3792307692,0,0,80
,,3792307692,0,1,72
,,3792307692,0,2,62
,,3792307692,0,3,45
,,3792307692,0,4,28
,,3792307692,0,5,19
,,3792307692,0,6,15
,,3792307692,0,7,13
,,3792307692,0,8,10
,,3792307692,0,9,7
,,3792307692,0,10,6
,,3792307692,0,11,2
,,3792307692,0,12,-4
,,3892307692,0,0,-8
,,3892307692,0,1,-5
,,3892307692,0,2,2
,,3892307692,0,3,4
,,3892307692,0,4,-2
,,3892307692,0,5,-10
,,3892307692,0,6,-11
,,3892307692,0,7,-7
,,3892307692,0,8,-3
,,3892307692,0,9,-3
,,3892307692,0,10,-5
,,3892307692,0,11,-6
,,3892307692,0,12,-7
,,3992307692,0,0,-11
,,3992307692,0,1,-13
,,3992307692,0,2,-9
,,3992307692,0,3,-3
,,3992307692,0,4,-2
,,3992307692,0,5,-8
,,3992307692,0,6,-16
,,3992307692,0,7,-16
,,3992307692,0,8,-10
,,3992307692,0,9,-6
,,3992307692,0,10,12
,,3992307692,0,11,18
,,3992307692,0,12,28
,,4092307692,0,0,40
,,4092307692,0,1,51
,,4092307692,0,2,62
,,4092307692,0,3,72
,,4092307692,0,4,79
,,4092307692,0,5,76
,,4092307692,0,6,60
,,4092307692,0,7,41
,,4092307692,0,8,29
,,4092307692,0,9,23
,,4092307692,0,10,16
,,4092307692,0,11,5
,,4092307692,0,12,-7
,,4192307692,0,0,-13
,,4192307692,0,1,-16
,,4192307692,0,2,-17
,,4192307692,0,3,-18
,,4192307692,0,4,-16
,,4192307692,0,5,-17
,,4192307692,0,6,-40
,,4192307692,0,7,-101
,,4192307692,0,8,-162
,,4192307692,0,9,-149
,,4192307692,0,10,-58
,,4192307692,0,11,84
,,4192307692,0,12,337
,,4292307692,0,0,705
,,4292307692,0,1,960
,,4292307692,0,2,853
,,4292307692,0,3,471
,,4292307692,0,4,97
,,4292307692,0,5,-128
,,4292307692,0,6,-225
,,4292307692,0,7,-231
,,4292307692,0,8,-179
,,4292307692,0,9,-110
,,4292307692,0,10,-56
,,4292307692,0,11,-23
,,4292307692,0,12,-9
,,4392307692,0,0,-8
,,4392307692,0,1,-11
,,4392307692,0,2,-7
,,4392307692,0,3,4
,,4392307692,0,4,17
,,4392307692,0,5,28
,,4392307692,0,6,41
,,4392307692,0,7,56
,,4392307692,0,8,72
,,4392307692,0,9,87
,,4392307692,0,10,104
,,4392307692,0,11,130
,,4392307692,0,12,159
,,4492307692,0,0,183
,,4492307692,0,1,198
,,4492307692,0,2,209
,,4492307692,0,3,224
,,4492307692,0,4,242
,,4492307692,0,5,256
,,4492307692,0,6,260
,,4492307692,0,7,257
,,4492307692,0,8,251
,,4492307692,0,9,240
,,4492307692,0,10,224
,,4492307692,0,11,206
,,4492307692,0,12,191
,,4592307692,0,0,176
,,4592307692,0,1,155
,,4592307692,0,2,126
,,4592307692,0,3,97
,,4592307692,0,4,77
,,4592307692,0,5,64
,,4592307692,0,6,52
,,4592307692,0,7,36
,,4592307692,0,8,19
,,4592307692,0,9,6
,,4592307692,0,10,-4
,,4592307692,0,11,-12
,,4592307692,0,12,-18
,,4692307692,0,0,-19
,,4692307692,0,1,-18
,,4692307692,0,2,-21
,,4692307692,0,3,-29
,,4692307692,0,4,-37
,,4692307692,0,5,-37
,,4692307692,0,6,-30
,,4692307692,0,7,-25
,,4692307692,0,8,-28
,,4692307692,0,9,-34
,,4692307692,0,10,-37
,,4692307692,0,11,-36
,,4692307692,0,12,-34
,,4792307692,0,0,-34
,,4792307692,0,1,-32
,,4792307692,0,2,-29
,,4792307692,0,3,-29
,,4792307692,0,4,-35
,,4792307692,0,5,-41
,,4792307692,0,6,-38
,,4792307692,0,7,-30
,,4792307692,0,8,-25
,,4792307692,0,9,-29
,,4792307692,0,10,-36
,,4792307692,0,11,-38
,,4792307692,0,12,-36
,,4892307692,0,0,-32
,,4892307692,0,1,-14
,,4892307692,0,2,-4
,,4892307692,0,3,9
,,4892307692,0,4,21
,,4892307692,0,5,29
,,4892307692,0,6,37
,,4892307692,0,7,47
,,4892307692,0,8,57
,,4892307692,0,9,58
,,4892307692,0,10,45
,,4892307692,0,11,26
,,4892307692,0,12,11
,,4992307692,0,0,3
,,4992307692,0,1,-4
,,4992307692,0,2,-12
,,4992307692,0,3,-19
,,4992307692,0,4,-24
,,4992307692,0,5,-27
,,4992307692,0,6,-32
,,4992307692,0,7,-35
,,4992307692,0,8,-32
,,4992307692,0,9,-29
,,4992307692,0,10,-46
,,4992307692,0,11,-103
,,4992307692,0,12,-167
,,5092307692,0,0,-160
,,5092307692,0,1,-75
,,5092307692,0,2,62
,,5092307692,0,3,307
,,5092307692,0,4,669
,,5092307692,0,5,934
,,5092307692,0,6,847
,,5092307692,0,7,475
,,5092307692,0,8,102
,,5092307692,0,9,-125
,,5092307692,0,10,-221
,,5092307692,0,11,-228
,,5092307692,0,12,-179
,,5192307692,0,0,-114
,,5192307692,0,1,-61
,,5192307692,0,2,-27
,,5192307692,0,3,-11
,,5192307692,0,4,-6
,,5192307692,0,5,-6
,,5192307692,0,6,-2
,,5192307692,0,7,6
,,5192307692,0,8,16
,,5192307692,0,9,27
,,5192307692,0,10,43
,,5192307692,0,11,63
,,5192307692,0,12,80
,,5292307692,0,0,93
,,5292307692,0,1,108
,,5292307692,0,2,131
,,5292307692,0,3,161
,,5292307692,0,4,188
,,5292307692,0,5,207
,,5292307692,0,6,219
,,5292307692,0,7,233
,,5292307692,0,8,248
,,5292307692,0,9,260
,,5292307692,0,10,266
,,5292307692,0,11,267
,,5292307692,0,12,265
,,5392307692,0,0,256
,,5392307692,0,1,239
,,5392307692,0,2,218
,,5392307692,0,3,202
,,5392307692,0,4,190
,,5392307692,0,5,174
,,5392307692,0,6,149
,,5392307692,0,7,120
,,5392307692,0,8,98
,,5392307692,0,9,83
,,5392307692,0,10,71
,,5392307692,0,11,57
,,5392307692,0,12,45
,,5492307692,0,0,35
,,5492307692,0,1,25
,,5492307692,0,2,14
,,5492307692,0,3,6
,,5492307692,0,4,5
,,5492307692,0,5,9
,,5492307692,0,6,11
,,5492307692,0,7,4
,,5492307692,0,8,-4
,,5492307692,0,9,-7
,,5492307692,0,10,-2
,,5492307692,0,11,4
,,5492307692,0,12,4
,,5592307692,0,0,2
,,5592307692,0,1,1
,,5592307692,0,2,1
,,5592307692,0,3,-1
,,5592307692,0,4,-2
,,5592307692,0,5,2
,,5592307692,0,6,9
,,5592307692,0,7,11
,,5592307692,0,8,6
,,5592307692,0,9,-1
,,5592307692,0,10,-1
,,5592307692,0,11,6
,,5592307692,0,12,12
,,5692307692,0,0,12
,,5692307692,0,1,9
,,5692307692,0,2,7
,,5692307692,0,3,7
,,5692307692,0,4,7
,,5692307692,0,5,24
,,5692307692,0,6,36
,,5692307692,0,7,53
,,5692307692,0,8,67
,,5692307692,0,9,74
,,5692307692,0,10,79
,,5692307692,0,11,88
,,5692307692,0,12,99
,,5792307692,0,0,103
,,5792307692,0,1,95
,,5792307692,0,2,78
,,5792307692,0,3,63
,,5792307692,0,4,51
,,5792307692,0,5,42
,,5792307692,0,6,34
,,5792307692,0,7,29
,,5792307692,0,8,28
,,5792307692,0,9,26
,,5792307692,0,10,19
,,5792307692,0,11,13
,,5792307692,0,12,14
,,5892307692,0,0,19
,,5892307692,0,1,10
,,5892307692,0,2,-39
,,5892307692,0,3,-106
,,5892307692,0,4,-115
,,5892307692,0,5,-44
,,5892307692,0,6,80
,,5892307692,0,7,301
,,5892307692,0,8,655
,,5892307692,0,9,962
,,5892307692,0,10,941
,,5892307692,0,11,596
,,5892307692,0,12,204
,,5992307692,0,0,-48
,,5992307692,0,1,-162
,,5992307692,0,2,-179
,,5992307692,0,3,-136
,,5992307692,0,4,-71
,,5992307692,0,5,-17
,,5992307692,0,6,18
,,5992307692,0,7,35
,,5992307692,0,8,42
,,5992307692,0,9,46
,,5992307692,0,10,51
,,5992307692,0,11,58
,,5992307692,0,12,63
,,6092307692,0,0,72
,,6092307692,0,1,87
,,6092307692,0,2,109
,,6092307692,0,3,129
,,6092307692,0,4,143
,,6092307692,0,5,155
,,6092307692,0,6,175
,,6092307692,0,7,202
,,6092307692,0,8,229
,,6092307692,0,9,251
,,6092307692,0,10,267
,,6092307692,0,11,282
,,6092307692,0,12,295
,,6192307692,0,0,303
,,6192307692,0,1,307
,,6192307692,0,2,311
,,6192307692,0,3,313
,,6192307692,0,4,307
,,6192307692,0,5,290
,,6192307692,0,6,266
,,6192307692,0,7,247
,,6192307692,0,8,234
,,6192307692,0,9,219
,,6192307692,0,10,197
,,6192307692,0,11,171
,,6192307692,0,12,148
,,6292307692,0,0,129
,,6292307692,0,1,112
,,6292307692,0,2,97
,,6292307692,0,3,86
,,6292307692,0,4,79
,,6292307692,0,5,71
,,6292307692,0,6,58
,,6292307692,0,7,45
,,6292307692,0,8,41
,,6292307692,0,9,45
,,6292307692,0,10,48
,,6292307692,0,11,45
,,6292307692,0,12,37
,,6392307692,0,0,32
,,6392307692,0,1,33
,,6392307692,0,2,35
,,6392307692,0,3,35
,,6392307692,0,4,36
,,6392307692,0,5,38
,,6392307692,0,6,38
,,6392307692,0,7,33
,,6392307692,0,8,28
,,6392307692,0,9,29
,,6392307692,0,10,37
,,6392307692,0,11,42
,,6392307692,0,12,39
,,6492307692,0,0,32
,,6492307692,0,1,28
,,6492307692,0,2,31
,,6492307692,0,3,35
,,6492307692,0,4,36
,,6492307692,0,5,36
,,6492307692,0,6,36
,,6492307692,0,7,36
,,6492307692,0,8,31
,,6492307692,0,9,28
,,6492307692,0,10,30
,,6492307692,0,11,50
,,6492307692,0,12,62
,,6592307692,0,0,68
,,6592307692,0,1,72
,,6592307692,0,2,82
,,6592307692,0,3,98
,,6592307692,0,4,113
,,6592307692,0,5,119
,,6592307692,0,6,117
,,6592307692,0,7,111
,,6592307692,0,8,100
,,6592307692,0,9,85
,,6592307692,0,10,70
,,6592307692,0,11,61
,,6592307692,0,12,57
,,6692307692,0,0,52
,,6692307692,0,1,41
,,6692307692,0,2,30
,,6692307692,0,3,26
,,6692307692,0,4,30
,,6692307692,0,5,36
,,6692307692,0,6,34
,,6692307692,0,7,23
,,6692307692,0,8,-10
,,6692307692,0,9,-70
,,6692307692,0,10,-110
,,6692307692,0,11,-74
,,6692307692,0,12,24
,,6792307692,0,0,189
,,6792307692,0,1,484
,,6792307692,0,2,837
,,6792307692,0,3,980
,,6792307692,0,4,763
,,6792307692,0,5,375
,,6792307692,0,6,62
,,6792307692,0,7,-114
,,6792307692,0,8,-183
,,6792307692,0,9,-167
,,6792307692,0,10,-101
,,6792307692,0,11,-34
,,6792307692,0,12,8
,,6892307692,0,0,28
,,6892307692,0,1,38
,,6892307692,0,2,44
,,6892307692,0,3,43
,,6892307692,0,4,43
,,6892307692,0,5,51
,,6892307692,0,6,68
,,6892307692,0,7,85
,,6892307692,0,8,96
,,6892307692,0,9,104
,,6892307692,0,10,118
