device_address,device_alias,sensor_timestamp_ns,received_utc_ticks,sample_index,microvolts
,,92307692,0,0,982
,,92307692,0,1,790
,,92307692,0,2,389
,,92307692,0,3,52
,,92307692,0,4,-137
,,92307692,0,5,-211
,,92307692,0,6,-198
,,92307692,0,7,-130
,,92307692,0,8,-56
,,92307692,0,9,-8
,,92307692,0,10,9
,,92307692,0,11,9
,,92307692,0,12,12
,,192307692,0,0,23
,,192307692,0,1,37
,,192307692,0,2,46
,,192307692,0,3,51
,,192307692,0,4,60
,,192307692,0,5,73
,,192307692,0,6,90
,,192307692,0,7,107
,,192307692,0,8,129
,,192307692,0,9,154
,,192307692,0,10,178
,,192307692,0,11,195
,,192307692,0,12,210
,,292307692,0,0,229
,,292307692,0,1,254
,,292307692,0,2,276
,,292307692,0,3,288
,,292307692,0,4,291
,,292307692,0,5,290
,,292307692,0,6,289
,,292307692,0,7,286
,,292307692,0,8,277
,,292307692,0,9,265
,,292307692,0,10,251
,,292307692,0,11,232
,,292307692,0,12,208
,,392307692,0,0,180
,,392307692,0,1,159
,,392307692,0,2,145
,,392307692,0,3,132
,,392307692,0,4,113
,,392307692,0,5,90
,,392307692,0,6,71
,,392307692,0,7,61
,,392307692,0,8,55
,,392307692,0,9,49
,,392307692,0,10,42
,,392307692,0,11,38
,,392307692,0,12,34
,,492307692,0,0,28
,,492307692,0,1,21
,,492307692,0,2,20
,,492307692,0,3,26
,,492307692,0,4,32
,,492307692,0,5,29
,,492307692,0,6,21
,,492307692,0,7,16
,,492307692,0,8,19
,,492307692,0,9,25
,,492307692,0,10,28
,,492307692,0,11,27
,,492307692,0,12,25
,,592307692,0,0,25
,,592307692,0,1,23
,,592307692,0,2,21
,,592307692,0,3,22
,,592307692,0,4,29
,,592307692,0,5,34
,,592307692,0,6,31
,,592307692,0,7,23
,,592307692,0,8,19
,,592307692,0,9,24
,,592307692,0,10,31
,,592307692,0,11,33
,,592307692,0,12,30
,,692307692,0,0,28
,,692307692,0,1,27
,,692307692,0,2,27
,,692307692,0,3,26
,,692307692,0,4,28
,,692307692,0,5,33
,,692307692,0,6,51
,,692307692,0,7,56
,,692307692,0,8,59
,,692307692,0,9,69
,,692307692,0,10,89
,,692307692,0,11,110
,,692307692,0,12,121
,,792307692,0,0,122
,,792307692,0,1,117
,,792307692,0,2,112
,,792307692,0,3,103
,,792307692,0,4,91
,,792307692,0,5,78
,,792307692,0,6,69
,,792307692,0,7,60
,,792307692,0,8,49
,,792307692,0,9,36
,,792307692,0,10,31
,,792307692,0,11,36
,,792307692,0,12,42
,,892307692,0,0,42
,,892307692,0,1,34
,,892307692,0,2,20
,,892307692,0,3,-13
,,892307692,0,4,-74
,,892307692,0,5,-109
,,892307692,0,6,-64
,,892307692,0,7,42
,,892307692,0,8,221
,,892307692,0,9,540
,,892307692,0,10,912
,,892307692,0,11,1048
,,892307692,0,12,804
,,992307692,0,0,389
,,992307692,0,1,57
,,992307692,0,2,-127
,,992307692,0,3,-193
,,992307692,0,4,-166
,,992307692,0,5,-89
,,992307692,0,6,-18
,,992307692,0,7,24
,,992307692,0,8,42
,,992307692,0,9,50
,,992307692,0,10,52
,,992307692,0,11,54
,,992307692,0,12,61
,,1092307692,0,0,76
,,1092307692,0,1,92
,,1092307692,0,2,102
,,1092307692,0,3,109
,,1092307692,0,4,121
,,1092307692,0,5,143
,,1092307692,0,6,170
,,1092307692,0,7,194
,,1092307692,0,8,215
,,1092307692,0,9,235
,,1092307692,0,10,257
,,1092307692,0,11,276
,,1092307692,0,12,293
,,1192307692,0,0,310
,,1192307692,0,1,327
,,1192307692,0,2,339
,,1192307692,0,3,338
,,1192307692,0,4,328
,,1192307692,0,5,318
,,1192307692,0,6,311
,,1192307692,0,7,304
,,1192307692,0,8,287
,,1192307692,0,9,263
,,1192307692,0,10,237
,,1192307692,0,11,214
,,1192307692,0,12,192
,,1292307692,0,0,170
,,1292307692,0,1,151
,,1292307692,0,2,136
,,1292307692,0,3,122
,,1292307692,0,4,104
,,1292307692,0,5,84
,,1292307692,0,6,71
,,1292307692,0,7,68
,,1292307692,0,8,69
,,1292307692,0,9,64
,,1292307692,0,10,55
,,1292307692,0,11,47
,,1292307692,0,12,44
,,1392307692,0,0,45
,,1392307692,0,1,45
,,1392307692,0,2,45
,,1392307692,0,3,47
,,1392307692,0,4,48
,,1392307692,0,5,43
,,1392307692,0,6,37
,,1392307692,0,7,36
,,1392307692,0,8,42
,,1392307692,0,9,49
,,1392307692,0,10,49
,,1392307692,0,11,43
,,1392307692,0,12,37
,,1492307692,0,0,38
,,1492307692,0,1,42
,,1492307692,0,2,45
,,1492307692,0,3,45
,,1492307692,0,4,45
,,1492307692,0,5,45
,,1492307692,0,6,42
,,1492307692,0,7,37
,,1492307692,0,8,37
,,1492307692,0,9,44
