device_address,device_alias,sensor_timestamp_ns,received_utc_ticks,sample_index,microvolts
,,92307692,0,0,1071
,,92307692,0,1,867
,,92307692,0,2,445
,,92307692,0,3,92
,,92307692,0,4,-104
,,92307692,0,5,-179
,,92307692,0,6,-164
,,92307692,0,7,-93
,,92307692,0,8,-18
,,92307692,0,9,28
,,92307692,0,10,42
,,92307692,0,11,46
,,92307692,0,12,53
,,192307692,0,0,66
,,192307692,0,1,78
,,192307692,0,2,82
,,192307692,0,3,86
,,192307692,0,4,96
,,192307692,0,5,112
,,192307692,0,6,131
,,192307692,0,7,150
,,192307692,0,8,171
,,192307692,0,9,195
,,192307692,0,10,216
,,192307692,0,11,233
,,192307692,0,12,251
,,292307692,0,0,275
,,292307692,0,1,302
,,292307692,0,2,322
,,292307692,0,3,329
,,292307692,0,4,330
,,292307692,0,5,331
,,292307692,0,6,334
,,292307692,0,7,331
,,292307692,0,8,321
,,292307692,0,9,306
,,292307692,0,10,289
,,292307692,0,11,267
,,292307692,0,12,241
,,392307692,0,0,216
,,392307692,0,1,197
,,392307692,0,2,182
,,392307692,0,3,164
,,392307692,0,4,139
,,392307692,0,5,114
,,392307692,0,6,98
,,392307692,0,7,91
,,392307692,0,8,85
,,392307692,0,9,76
,,392307692,0,10,66
,,392307692,0,11,59
,,392307692,0,12,54
,,492307692,0,0,48
,,492307692,0,1,44
,,492307692,0,2,46
,,492307692,0,3,51
,,492307692,0,4,51
,,492307692,0,5,44
,,492307692,0,6,36
,,492307692,0,7,36
,,492307692,0,8,42
,,492307692,0,9,48
,,492307692,0,10,46
,,492307692,0,11,42
,,492307692,0,12,40
,,592307692,0,0,40
,,592307692,0,1,39
,,592307692,0,2,39
,,592307692,0,3,42
,,592307692,0,4,46
,,592307692,0,5,46
,,592307692,0,6,40
,,592307692,0,7,33
,,592307692,0,8,34
,,592307692,0,9,42
,,592307692,0,10,47
,,592307692,0,11,45
,,592307692,0,12,39
,,692307692,0,0,36
,,692307692,0,1,37
,,692307692,0,2,38
,,692307692,0,3,39
,,692307692,0,4,41
,,692307692,0,5,43
,,692307692,0,6,62
,,692307692,0,7,65
,,692307692,0,8,72
,,692307692,0,9,88
,,692307692,0,10,109
,,692307692,0,11,125
,,692307692,0,12,128
,,792307692,0,0,123
,,792307692,0,1,116
,,792307692,0,2,110
,,792307692,0,3,101
,,792307692,0,4,88
,,792307692,0,5,75
,,792307692,0,6,65
,,792307692,0,7,54
,,792307692,0,8,43
,,792307692,0,9,35
,,792307692,0,10,35
,,792307692,0,11,41
,,792307692,0,12,44
,,892307692,0,0,38
,,892307692,0,1,25
,,892307692,0,2,0
,,892307692,0,3,-52
,,892307692,0,4,-103
,,892307692,0,5,-88
,,892307692,0,6,-3
,,892307692,0,7,139
,,892307692,0,8,404
,,892307692,0,9,783
,,892307692,0,10,1034
,,892307692,0,11,914
,,892307692,0,12,525
,,992307692,0,0,150
,,992307692,0,1,-82
,,992307692,0,2,-187
,,992307692,0,3,-190
,,992307692,0,4,-123
,,992307692,0,5,-44
,,992307692,0,6,7
,,992307692,0,7,29
,,992307692,0,8,37
,,992307692,0,9,42
,,992307692,0,10,45
,,992307692,0,11,50
,,992307692,0,12,61
,,1092307692,0,0,76
,,1092307692,0,1,88
,,1092307692,0,2,95
,,1092307692,0,3,103
,,1092307692,0,4,121
,,1092307692,0,5,148
,,1092307692,0,6,174
,,1092307692,0,7,195
,,1092307692,0,8,212
,,1092307692,0,9,232
,,1092307692,0,10,253
,,1092307692,0,11,272
,,1092307692,0,12,289
